dimGraph;timeInt;
10000;0.091990;
10000;0.092294;
10000;0.052804;
10000;0.268738;
10000;0.056372;
10000;0.390543;
10000;0.046366;
10000;0.067416;
10000;0.060858;
10000;0.022187;
10000;0.033835;
10000;0.051719;
10000;0.072546;
10000;0.029820;
10000;0.062015;
10000;0.145052;
10000;0.055735;
10000;0.039187;
10000;0.059426;
10000;0.098721;
10000;0.057895;
10000;0.048652;
10000;0.113685;
10000;0.138026;
10000;0.036655;
10000;0.052640;
10000;0.056090;
10000;0.098988;
10000;0.153113;
10000;0.048835;
10000;0.051304;
10000;0.087774;
10000;0.056658;
10000;0.028518;
10000;0.162716;
10000;0.021712;
10000;0.040618;
10000;0.063297;
10000;0.041143;
10000;0.043667;
10000;0.048962;
10000;0.124086;
10000;0.034718;
10000;0.056119;
10000;0.059046;
10000;0.050402;
10000;0.052783;
10000;0.159158;
10000;0.073122;
10000;0.037484;
