dimGraph;timeInt;
10000;0.067702;
10000;0.066017;
10000;0.062908;
10000;0.059284;
10000;0.059644;
10000;0.066579;
10000;0.062281;
10000;0.059082;
10000;0.062559;
10000;0.064184;
10000;0.059223;
10000;0.059099;
10000;0.059284;
10000;0.059559;
10000;0.060910;
10000;0.061215;
10000;0.066032;
10000;0.062925;
10000;0.062466;
10000;0.062071;
10000;0.059368;
10000;0.059578;
10000;0.061591;
10000;0.059468;
10000;0.062377;
10000;0.077985;
10000;0.075133;
10000;0.063616;
10000;0.061433;
10000;0.073220;
10000;0.066766;
10000;0.065461;
10000;0.062812;
10000;0.062487;
10000;0.072894;
10000;0.061086;
10000;0.066741;
10000;0.065867;
10000;0.065139;
10000;0.067847;
10000;0.059787;
10000;0.061026;
10000;0.060868;
10000;0.060889;
10000;0.061243;
10000;0.062081;
10000;0.059357;
10000;0.062347;
10000;0.062216;
10000;0.064767;
