dimGraph;timeInt;
10000;0.061087;
10000;0.059236;
10000;0.063037;
10000;0.062701;
10000;0.064188;
10000;0.062054;
10000;0.058166;
10000;0.057650;
10000;0.060263;
10000;0.057865;
10000;0.058699;
10000;0.062915;
10000;0.060800;
10000;0.060160;
10000;0.062612;
10000;0.059819;
10000;0.057750;
10000;0.064099;
10000;0.060135;
10000;0.060723;
10000;0.059081;
10000;0.057765;
10000;0.056997;
10000;0.056788;
10000;0.058738;
10000;0.057330;
10000;0.060371;
10000;0.058165;
10000;0.061052;
10000;0.057755;
10000;0.069445;
10000;0.057581;
10000;0.068989;
10000;0.062114;
10000;0.059668;
10000;0.061605;
10000;0.060489;
10000;0.059978;
10000;0.058914;
10000;0.057360;
10000;0.057368;
10000;0.057626;
10000;0.057545;
10000;0.058140;
10000;0.060321;
10000;0.058864;
10000;0.061521;
10000;0.058905;
10000;0.062349;
10000;0.059902;
