dimGraph;timeInt;
1000;0.001932;
1000;0.001484;
1000;0.000242;
1000;0.000239;
1000;0.000226;
1000;0.000324;
1000;0.001119;
1000;0.001328;
1000;0.001693;
1000;0.001112;
1000;0.001813;
1000;0.002038;
1000;0.001538;
1000;0.003024;
1000;0.001856;
1000;0.001990;
1000;0.001692;
1000;0.001639;
1000;0.000221;
1000;0.000216;
1000;0.000220;
1000;0.000234;
1000;0.000233;
1000;0.000225;
1000;0.000253;
1000;0.000208;
1000;0.000251;
1000;0.000269;
1000;0.000236;
1000;0.000208;
1000;0.001613;
1000;0.001867;
1000;0.001124;
1000;0.002182;
1000;0.001949;
1000;0.001472;
1000;0.001599;
1000;0.002261;
1000;0.000238;
1000;0.000220;
1000;0.000213;
1000;0.000207;
1000;0.000636;
1000;0.000785;
1000;0.000903;
1000;0.000214;
1000;0.000214;
1000;0.000213;
1000;0.000203;
1000;0.001637;
