dimGraph;timeInt;
1000;0.001257;
1000;0.001082;
1000;0.000317;
1000;0.000626;
1000;0.000439;
1000;0.000278;
1000;0.000261;
1000;0.000331;
1000;0.000348;
1000;0.000336;
1000;0.000445;
1000;0.000868;
1000;0.000632;
1000;0.000326;
1000;0.000703;
1000;0.000414;
1000;0.000204;
1000;0.000219;
1000;0.000211;
1000;0.000205;
1000;0.000226;
1000;0.000215;
1000;0.000216;
1000;0.000237;
1000;0.000242;
1000;0.000300;
1000;0.000256;
1000;0.000232;
1000;0.000218;
1000;0.000228;
1000;0.000208;
1000;0.000242;
1000;0.000217;
1000;0.000212;
1000;0.000230;
1000;0.000242;
1000;0.000470;
1000;0.000241;
1000;0.000333;
1000;0.000223;
1000;0.000982;
1000;0.000322;
1000;0.000226;
1000;0.000242;
1000;0.000232;
1000;0.000233;
1000;0.000225;
1000;0.000239;
1000;0.000245;
1000;0.000230;
