dimGraph;timeInt;
1000;0.000918;
1000;0.000206;
1000;0.000170;
1000;0.000170;
1000;0.000183;
1000;0.000188;
1000;0.000156;
1000;0.000171;
1000;0.000176;
1000;0.000178;
1000;0.000182;
1000;0.000169;
1000;0.000178;
1000;0.000168;
1000;0.000153;
1000;0.000188;
1000;0.000197;
1000;0.000172;
1000;0.000174;
1000;0.000173;
1000;0.000179;
1000;0.000190;
1000;0.000218;
1000;0.000168;
1000;0.000161;
1000;0.000163;
1000;0.000157;
1000;0.000146;
1000;0.000161;
1000;0.000170;
1000;0.000175;
1000;0.000642;
1000;0.000175;
1000;0.000170;
1000;0.000149;
1000;0.000198;
1000;0.000166;
1000;0.000170;
1000;0.000162;
1000;0.000184;
1000;0.000210;
1000;0.000179;
1000;0.000159;
1000;0.000154;
1000;0.000241;
1000;0.000171;
1000;0.000184;
1000;0.000170;
1000;0.000160;
1000;0.000165;
