dimGraph;timeInt;
1000;0.002687;
1000;0.000322;
1000;0.000205;
1000;0.000611;
1000;0.000232;
1000;0.001094;
1000;0.000221;
1000;0.000222;
1000;0.000235;
1000;0.000216;
1000;0.000873;
1000;0.001757;
1000;0.001631;
1000;0.001630;
1000;0.002412;
1000;0.001765;
1000;0.001240;
1000;0.002444;
1000;0.001044;
1000;0.000263;
1000;0.000214;
1000;0.000728;
1000;0.000239;
1000;0.000211;
1000;0.001266;
1000;0.001047;
1000;0.001755;
1000;0.002368;
1000;0.001377;
1000;0.002439;
1000;0.001314;
1000;0.001339;
1000;0.001826;
1000;0.001307;
1000;0.000905;
1000;0.000229;
1000;0.000248;
1000;0.000212;
1000;0.000209;
1000;0.000530;
1000;0.000205;
1000;0.000212;
1000;0.000223;
1000;0.000298;
1000;0.000692;
1000;0.000218;
1000;0.001250;
1000;0.001048;
1000;0.002194;
1000;0.001372;
