dimGraph;timeInt;
1000;0.000688;
1000;0.000091;
1000;0.000082;
1000;0.000106;
1000;0.000080;
1000;0.000075;
1000;0.000067;
1000;0.000079;
1000;0.000079;
1000;0.000075;
1000;0.000164;
1000;0.000099;
1000;0.000076;
1000;0.000074;
1000;0.000076;
1000;0.000076;
1000;0.000070;
1000;0.000079;
1000;0.000075;
1000;0.000069;
1000;0.000077;
1000;0.000074;
1000;0.000079;
1000;0.000080;
1000;0.000077;
1000;0.000077;
1000;0.000076;
1000;0.000074;
1000;0.000078;
1000;0.000091;
1000;0.000077;
1000;0.000078;
1000;0.000078;
1000;0.000080;
1000;0.000083;
1000;0.000075;
1000;0.000076;
1000;0.000075;
1000;0.000215;
1000;0.000186;
1000;0.000076;
1000;0.000073;
1000;0.000126;
1000;0.000075;
1000;0.000071;
1000;0.000073;
1000;0.000094;
1000;0.000078;
1000;0.000086;
1000;0.000073;
